,AAPL,TSLA,NVDA,IBM
2003-06-11,17.45,,25.84,83.97
2003-06-10,17.18,,25.82,81.71
2003-06-09,16.79,,25.45,82.0
2003-06-06,17.15,,25.76,80.05
2003-06-05,17.64,,26.57,81.9
2003-06-04,17.6,,25.83,84.25
2003-06-03,17.31,,25.23,83.82
2003-06-02,17.45,,24.72,87.33
2003-05-30,17.95,,26.17,88.04
2003-05-29,18.1,,24.21,87.36
2003-05-28,18.28,,22.66,87.57
2003-05-27,18.88,,22.72,87.69
2003-05-23,18.32,,20.87,85.26
2003-05-22,18.24,,20.98,86.08
2003-05-21,17.85,,20.91,86.18
2003-05-20,17.79,,20.2,85.77
2003-05-19,18.1,,19.89,86.45
2003-05-16,18.8,,21.26,88.99
2003-05-15,18.73,,21.06,89.9
2003-05-14,18.55,,20.36,88.7
2003-05-13,18.67,,20.38,89.98
2003-05-12,18.56,,20.77,89.0
2003-05-09,18.3,,21.37,87.55
2003-05-08,18.0,,16.06,86.05
2003-05-07,17.65,,16.05,86.68
2003-05-06,17.5,,16.31,87.51
2003-05-05,16.09,,16.29,86.52
2003-05-02,14.45,,15.9,87.57
2003-05-01,14.36,,14.42,85.89
2003-04-30,14.22,,14.27,84.9
2003-04-29,14.06,,14.39,85.66
2003-04-28,13.86,,13.96,85.12
2003-04-25,13.35,,13.55,83.88
2003-04-24,13.44,,14.07,85.2
2003-04-23,13.58,,14.5,85.75
2003-04-22,13.51,,14.18,85.63
2003-04-21,13.14,,14.0,83.36
2003-04-17,13.12,,13.65,84.26
2003-04-16,13.24,,13.41,82.88
2003-04-15,13.39,,13.41,82.79
2003-04-14,13.58,,13.48,80.07
2003-04-11,13.2,,13.25,78.75
2003-04-10,14.37,,13.4,79.01
2003-04-09,14.19,,13.33,78.71
2003-04-08,14.45,,13.4,80.07
2003-04-07,14.49,,13.53,80.47
2003-04-04,14.41,,13.39,80.79
2003-04-03,14.46,,13.932,81.91
2003-04-02,14.6,,13.75,81.46
2003-04-01,14.16,,13.26,78.73
2003-03-31,14.14,,12.88,78.43
2003-03-28,14.57,,13.43,80.85
2003-03-27,14.49,,14.0,81.45
2003-03-26,14.41,,14.41,81.55
2003-03-25,14.55,,14.02,83.45
2003-03-24,14.37,,13.63,82.25
2003-03-21,15.0,,14.16,84.9
2003-03-20,14.91,,14.29,82.2
2003-03-19,14.95,,14.16,82.0
2003-03-18,15.0,,14.09,82.47
2003-03-17,15.01,,14.2,82.46
2003-03-14,14.78,,13.42,79.0
2003-03-13,14.72,,13.82,78.45
2003-03-12,14.22,,12.57,75.18
2003-03-11,14.23,,12.23,75.35
2003-03-10,14.37,,12.14,75.7
2003-03-07,14.53,,12.49,77.9
2003-03-06,14.56,,12.3,77.07
2003-03-05,14.62,,12.51,77.73
2003-03-04,14.56,,12.31,76.7
2003-03-03,14.65,,12.41,77.33
2003-02-28,15.01,,12.62,77.95
2003-02-27,14.86,,12.57,77.28
2003-02-26,14.5,,12.31,77.4
2003-02-25,15.02,,12.94,79.07
2003-02-24,14.74,,13.02,78.56
2003-02-21,15.0,,12.86,79.95
2003-02-20,14.77,,12.85,79.15
2003-02-19,14.85,,12.85,79.51
2003-02-18,15.27,,12.73,79.33
2003-02-14,14.67,,12.04,77.45
2003-02-13,14.54,,9.87,75.86
2003-02-12,14.39,,9.75,76.5
2003-02-11,14.35,,9.7,77.39
2003-02-10,14.35,,9.88,77.91
2003-02-07,14.15,,9.76,77.1
2003-02-06,14.43,,10.22,77.51
2003-02-05,14.45,,10.14,77.26
2003-02-04,14.6,,10.05,77.09
2003-02-03,14.66,,10.52,78.18
2003-01-31,14.36,,10.32,78.2
2003-01-30,14.32,,10.16,78.3
2003-01-29,14.58,,10.38,80.32
2003-01-28,14.58,,10.38,80.11
2003-01-27,14.13,,10.02,78.42
2003-01-24,13.8,,10.17,78.99
2003-01-23,14.17,,10.78,81.05
2003-01-22,13.88,,10.49,79.7
2003-01-21,14.02,,10.48,80.54
2003-01-17,14.1,,10.75,81.3
2003-01-16,14.62,,11.17,86.05
2003-01-15,14.43,,11.98,87.59
2003-01-14,14.61,,12.36,88.58
2003-01-13,14.63,,12.27,87.51
2003-01-10,14.72,,12.37,87.68
2003-01-09,14.68,,12.16,87.0
2003-01-08,14.55,,11.95,84.19
2003-01-07,14.85,,13.27,86.0
2003-01-06,14.9,,13.31,83.59
2003-01-03,14.9,,12.31,81.65
2003-01-02,14.8,,12.31,80.57
2002-12-31,14.33,,11.51,77.5
2002-12-30,14.07,,11.53,76.25
2002-12-27,14.06,,11.95,77.36
2002-12-26,14.4,,12.42,78.5
2002-12-24,14.36,,12.65,79.76
2002-12-23,14.49,,12.91,80.26
2002-12-20,14.14,,12.82,79.79
2002-12-19,14.2,,12.65,78.66
2002-12-18,14.57,,12.93,79.13
2002-12-17,15.08,,14.0,80.31
2002-12-16,14.85,,14.02,81.62
2002-12-13,14.79,,13.24,80.0
2002-12-12,15.19,,13.77,80.17
2002-12-11,15.49,,14.01,81.44
2002-12-10,15.28,,14.09,80.8
2002-12-09,14.75,,13.0,79.59
2002-12-06,14.95,,14.13,82.32
2002-12-05,14.63,,14.11,83.06
2002-12-04,14.97,,13.99,83.69
2002-12-03,15.16,,15.88,85.21
2002-12-02,15.18,,17.0,87.3
2002-11-29,15.5,,17.13,86.92
2002-11-27,15.72,,17.08,87.7
2002-11-26,15.41,,15.85,85.06
2002-11-25,15.97,,16.29,86.2
2002-11-22,16.01,,15.72,84.43
2002-11-21,16.35,,16.14,84.9
2002-11-20,15.53,,14.88,81.61
2002-11-19,15.27,,14.17,78.37
2002-11-18,15.65,,13.97,79.18
2002-11-15,15.95,,13.47,80.01
2002-11-14,16.3,,12.55,80.72
2002-11-13,15.59,,11.78,79.35
2002-11-12,15.64,,11.45,79.15
2002-11-11,15.16,,10.48,77.29
2002-11-08,15.84,,11.37,77.59
2002-11-07,16.0,,14.55,78.95
2002-11-06,17.22,,16.18,81.54
2002-11-05,16.9,,15.02,81.68
2002-11-04,16.89,,15.64,82.5
2002-11-01,16.36,,14.1,80.4
2002-10-31,16.07,,11.9,78.94
2002-10-30,15.98,,11.24,78.67
2002-10-29,15.44,,10.68,76.74
2002-10-28,15.61,,11.16,76.56
2002-10-25,15.42,,11.1,74.56
2002-10-24,14.69,,10.46,72.1
2002-10-23,14.88,,11.02,74.6
2002-10-22,14.7,,10.59,74.49
2002-10-21,14.56,,10.25,75.55
2002-10-18,14.34,,9.4,74.25
2002-10-17,14.11,,9.31,72.2
2002-10-16,14.56,,8.65,64.9
2002-10-15,15.16,,9.44,68.48
2002-10-14,14.77,,8.55,63.42
2002-10-11,14.51,,8.81,63.92
2002-10-10,14.12,,7.751,57.58
2002-10-09,13.6,,7.37,55.07
2002-10-08,13.69,,7.51,57.05
2002-10-07,13.77,,7.74,56.86
2002-10-04,14.03,,8.14,56.6
2002-10-03,14.3,,8.57,60.0
2002-10-02,14.17,,9.01,59.63
2002-10-01,14.51,,9.02,61.17
2002-09-30,14.5,,8.56,58.31
2002-09-27,14.72,,8.56,60.36
2002-09-26,14.7,,8.87,62.02
2002-09-25,14.93,,9.37,63.01
2002-09-24,14.64,,8.88,59.75
2002-09-23,14.85,,8.81,63.37
2002-09-20,14.87,,9.21,63.92
2002-09-19,14.58,,9.16,64.8
2002-09-18,15.02,,9.48,69.55
2002-09-17,14.8,,9.75,71.75
2002-09-16,14.5,,9.9,72.32
2002-09-13,14.17,,10.57,72.5
2002-09-12,14.14,,10.74,71.87
2002-09-11,14.29,,11.09,74.2
2002-09-10,14.33,,10.57,75.6
2002-09-09,14.37,,9.25,74.5
2002-09-06,14.38,,9.26,73.2
2002-09-05,14.18,,9.06,72.18
2002-09-04,14.48,,9.42,73.73
2002-09-03,14.05,,9.48,72.35
2002-08-30,14.75,,10.11,75.38
2002-08-29,14.7,,10.37,76.62
2002-08-28,14.7,,10.24,76.06
2002-08-27,14.85,,10.92,77.96
2002-08-26,15.53,,11.58,79.42
2002-08-23,15.73,,11.49,80.4
2002-08-22,15.97,,12.3,81.99
2002-08-21,16.12,,12.73,81.0
2002-08-20,15.91,,12.09,81.27
2002-08-19,15.98,,12.65,82.49
2002-08-16,15.81,,10.69,79.35
2002-08-15,15.61,,10.29,76.5
2002-08-14,15.17,,9.62,74.92
2002-08-13,14.59,,9.01,71.9
2002-08-12,14.99,,9.2,71.77
2002-08-09,15.0,,9.2,71.83
2002-08-08,15.3,,9.424,71.61
2002-08-07,15.03,,8.848,69.17
2002-08-06,14.74,,9.05,67.9
2002-08-05,13.99,,8.6,65.99
2002-08-02,14.45,,9.35,67.88
2002-08-01,14.8,,10.01,68.25
2002-07-31,15.26,,11.07,70.4
2002-07-30,15.43,,16.22,71.79
2002-07-29,15.02,,15.12,71.18
2002-07-26,14.34,,14.71,66.4
2002-07-25,14.36,,15.06,69.35
2002-07-24,15.2,,17.02,69.54
2002-07-23,14.47,,16.0,67.05
2002-07-22,14.92,,17.29,68.5
2002-07-19,14.96,,18.13,72.0
2002-07-18,14.99,,18.99,72.05
2002-07-17,15.63,,19.49,70.69
2002-07-16,17.86,,21.3,69.01
2002-07-15,18.23,,21.89,71.0
2002-07-12,17.5,,19.91,69.21
2002-07-11,18.3,,19.93,69.41
2002-07-10,17.32,,18.09,68.76
2002-07-09,17.53,,18.6,69.67
2002-07-08,18.01,,19.56,71.3
2002-07-05,18.74,,18.99,73.5
2002-07-03,17.55,,17.45,70.51
2002-07-02,16.94,,16.06,68.58
2002-07-01,17.06,,17.14,67.6
2002-06-28,17.72,,17.18,72.0
2002-06-27,17.06,,17.08,71.9
2002-06-26,16.55,,20.07,70.05
2002-06-25,17.14,,21.17,68.6
2002-06-24,17.27,,23.08,69.7
2002-06-21,16.85,,22.66,68.75
2002-06-20,17.11,,23.63,71.58
2002-06-19,17.12,,23.85,73.35
2002-06-18,20.15,,28.28,75.94
2002-06-17,20.54,,28.43,77.14
2002-06-14,20.1,,28.18,76.17
2002-06-13,19.54,,27.66,75.6
2002-06-12,20.09,,27.95,74.65
2002-06-11,20.46,,30.6,75.49
2002-06-10,21.48,,32.03,76.8
2002-06-07,21.4,,32.3,78.3
2002-06-06,22.16,,32.61,79.66
2002-06-05,22.72,,32.6,80.55
2002-06-04,22.78,,33.08,79.31
2002-06-03,22.91,,31.5,78.11
2002-05-31,23.3,,33.46,80.45
2002-05-30,24.2,,34.4,82.25
2002-05-29,23.98,,34.91,81.6
2002-05-28,23.98,,33.64,82.08
2002-05-24,24.15,,35.03,83.1
2002-05-23,25.18,,35.73,84.35
2002-05-22,24.32,,38.05,84.0
2002-05-21,23.46,,36.57,83.45
2002-05-20,24.74,,39.59,84.45
2002-05-17,25.01,,39.17,85.69
2002-05-16,25.21,,37.97,85.45
2002-05-15,25.28,,37.9,84.5
2002-05-14,25.61,,37.17,85.48
2002-05-13,23.94,,33.81,82.19
2002-05-10,23.32,,31.88,79.68
2002-05-09,24.19,,34.46,79.93
2002-05-08,24.37,,36.0,82.45
2002-05-07,22.47,,32.29,76.5
2002-05-06,22.65,,31.5,76.0
2002-05-03,23.51,,32.75,81.78
2002-05-02,23.69,,34.01,83.86
2002-05-01,23.98,,35.44,84.3
2002-04-30,24.27,,34.81,83.76
2002-04-29,23.96,,35.43,83.89
2002-04-26,23.01,,30.37,84.71
2002-04-25,24.12,,33.74,86.71
2002-04-24,23.77,,32.48,86.5
2002-04-23,24.25,,35.6,87.33
2002-04-22,24.53,,37.1,87.93
2002-04-19,24.98,,36.92,89.0
2002-04-18,25.41,,39.62,88.95
2002-04-17,26.11,,40.29,84.81
2002-04-16,25.74,,39.82,86.2
2002-04-15,25.0,,38.16,85.35
2002-04-12,25.06,,36.68,85.6
2002-04-11,24.86,,36.82,84.19
2002-04-10,24.66,,38.51,89.01
2002-04-09,24.1,,40.76,87.74
2002-04-08,24.56,,43.51,87.41
2002-04-05,24.74,,42.1,97.25
2002-04-04,24.9,,43.08,100.84
2002-04-03,23.75,,43.29,99.96
2002-04-02,24.07,,42.49,100.95
2002-04-01,24.46,,43.63,102.86
2002-03-28,23.67,,44.36,104.0
2002-03-27,23.47,,45.5,103.39
2002-03-26,23.46,,47.0,102.9
2002-03-25,23.35,,46.06,103.56
2002-03-22,24.09,,48.57,105.6
2002-03-21,24.27,,48.99,106.78
2002-03-20,24.92,,46.52,105.5
2002-03-19,24.85,,51.65,107.49
2002-03-18,24.74,,52.77,106.35
2002-03-15,24.95,,52.77,106.79
2002-03-14,24.43,,50.63,106.6
2002-03-13,24.49,,53.6,107.18
2002-03-12,24.72,,54.59,108.5
2002-03-11,25.06,,57.61,105.24
2002-03-08,24.66,,58.29,105.09
2002-03-07,24.38,,56.6,103.71
2002-03-06,24.07,,57.06,106.3
2002-03-05,23.53,,58.91,105.67
2002-03-04,24.29,,59.06,105.9
2002-03-01,23.45,,55.94,103.02
2002-02-28,21.7,,51.01,98.12
2002-02-27,21.96,,53.15,97.83
2002-02-26,23.67,,55.0,97.15
2002-02-25,23.81,,53.83,98.3
2002-02-22,22.74,,49.92,98.45
2002-02-21,21.5,,52.5,96.38
2002-02-20,23.13,,56.35,99.31
2002-02-19,22.62,,53.55,101.3
2002-02-15,23.9,,57.35,102.89
2002-02-14,24.6,,62.16,107.89
2002-02-13,25.01,,61.4,108.07
2002-02-12,24.71,,62.2,106.57
2002-02-11,24.98,,60.91,107.38
2002-02-08,24.03,,57.72,104.99
2002-02-07,24.3,,60.01,103.91
2002-02-06,24.67,,62.02,106.63
2002-02-05,25.45,,60.51,106.3
2002-02-04,25.35,,61.11,106.8
2002-02-01,24.41,,64.13,108.0
2002-01-31,24.72,,65.74,107.89
2002-01-30,24.09,,65.44,105.55
2002-01-29,23.07,,64.66,103.0
2002-01-28,23.27,,67.99,108.15
2002-01-25,23.25,,65.47,109.28
2002-01-24,23.21,,65.64,108.72
2002-01-23,23.02,,63.37,107.9
2002-01-22,21.82,,62.2,110.5
2002-01-18,22.17,,63.8,114.25
2002-01-17,22.48,,64.99,119.9
2002-01-16,20.78,,62.79,117.4
2002-01-15,21.7,,65.34,118.85
2002-01-14,21.15,,59.76,118.05
2002-01-11,21.05,,63.07,120.31
2002-01-10,21.23,,65.99,122.14
2002-01-09,21.65,,67.61,124.49
2002-01-08,22.61,,68.55,124.7
2002-01-07,22.9,,67.75,124.05
2002-01-04,23.69,,69.62,125.6
2002-01-03,23.58,,71.71,123.66
2002-01-02,23.3,,67.3,121.5
2001-12-31,21.9,,66.9,120.96
2001-12-28,22.43,,67.71,122.9
2001-12-27,22.07,,69.38,123.5
2001-12-26,21.49,,67.81,122.4
2001-12-24,21.36,,66.19,121.45
2001-12-21,21.0,,64.58,122.0
2001-12-20,20.67,,61.9,122.7
2001-12-19,21.62,,64.44,123.89
2001-12-18,21.01,,66.25,122.2
2001-12-17,20.62,,68.0,121.34
2001-12-14,20.39,,65.64,121.1
2001-12-13,21.0,,62.81,120.25
2001-12-12,21.49,,64.67,123.2
2001-12-11,21.78,,62.72,121.5
2001-12-10,22.54,,60.55,119.66
2001-12-07,22.54,,59.95,120.4
2001-12-06,22.78,,61.84,120.14
2001-12-05,23.76,,62.83,121.4
2001-12-04,22.4,,58.14,116.64
2001-12-03,21.05,,53.81,114.13
2001-11-30,21.3,,54.64,115.59
2001-11-29,20.42,,53.61,114.43
2001-11-28,20.53,,51.36,112.15
2001-11-27,21.0,,54.09,114.2
2001-11-26,21.37,,53.52,116.33
2001-11-23,19.84,,49.95,115.35
2001-11-21,19.68,,49.26,114.34
2001-11-20,19.53,,49.9,115.44
2001-11-19,20.0,,51.34,115.0
2001-11-16,18.97,,52.49,114.5
2001-11-15,19.45,,52.95,114.75
2001-11-14,19.61,,52.67,114.35
2001-11-13,19.37,,54.18,116.7
2001-11-12,18.75,,54.63,114.86
2001-11-09,18.71,,53.2,114.08
2001-11-08,18.71,,49.75,113.81
2001-11-07,19.59,,50.63,113.85
2001-11-06,19.57,,50.59,113.61
2001-11-05,19.07,,47.34,109.97
2001-11-02,18.57,,47.17,109.5
2001-11-01,18.59,,46.52,109.89
2001-10-31,17.56,,42.86,108.07
2001-10-30,17.6,,42.0,108.65
2001-10-29,17.63,,42.07,108.62
2001-10-26,18.67,,45.79,111.16
2001-10-25,19.19,,49.31,110.66
2001-10-24,18.95,,46.58,108.57
2001-10-23,18.14,,44.61,105.81
2001-10-22,19.02,,45.41,105.25
2001-10-19,18.3,,44.35,102.65
2001-10-18,18.0,,43.46,101.26
2001-10-17,16.99,,41.7,102.9
2001-10-16,18.01,,44.3,101.85
2001-10-15,17.99,,40.25,102.0
2001-10-12,18.01,,40.43,100.84
2001-10-11,17.74,,37.96,99.4
2001-10-10,16.82,,34.25,97.25
2001-10-09,16.0,,32.18,97.14
2001-10-08,16.2,,33.64,98.5
2001-10-05,16.14,,32.9,98.02
2001-10-04,15.88,,32.29,97.31
2001-10-03,14.98,,28.58,96.95
2001-10-02,15.05,,23.88,93.77
2001-10-01,15.54,,25.14,92.71
2001-09-28,15.51,,27.47,91.72
2001-09-27,15.51,,26.25,90.0
2001-09-26,15.15,,27.79,91.3
2001-09-25,15.54,,28.83,94.45
2001-09-24,16.45,,30.0,94.8
2001-09-21,15.73,,26.97,90.5
2001-09-20,15.68,,28.88,93.4
2001-09-19,17.02,,31.55,96.0
2001-09-18,16.28,,31.94,96.4
2001-09-17,16.99,,33.99,93.34
2001-09-10,17.37,,75.76,96.47
2001-09-07,17.28,,78.02,96.59
2001-09-06,17.72,,77.21,98.0
2001-09-05,18.55,,80.5,100.35
2001-09-04,18.25,,78.82,101.49
2001-08-31,18.55,,84.71,99.95
2001-08-30,17.83,,84.01,100.36
2001-08-29,17.83,,84.28,104.13
2001-08-28,18.4,,87.08,104.95
2001-08-27,18.92,,88.23,106.86
2001-08-24,18.57,,85.28,106.99
2001-08-23,17.81,,82.91,103.0
2001-08-22,18.21,,84.79,103.96
2001-08-21,17.92,,81.44,101.89
2001-08-20,18.12,,83.19,104.1
2001-08-17,18.07,,83.77,104.59
2001-08-16,18.65,,89.57,105.75
2001-08-15,18.44,,85.95,105.01
2001-08-14,18.73,,85.85,106.2
2001-08-13,19.09,,88.19,105.86
2001-08-10,19.02,,84.64,104.95
2001-08-09,19.05,,84.74,104.08
2001-08-08,18.9,,86.25,104.19
2001-08-07,19.25,,88.5,106.25
2001-08-06,19.13,,89.83,106.51
2001-08-03,19.5,,87.3,108.18
2001-08-02,19.82,,87.88,108.8
2001-08-01,19.06,,85.84,107.06
2001-07-31,18.79,,80.9,105.21
2001-07-30,18.93,,79.07,105.85
2001-07-27,18.96,,81.0,104.7
2001-07-26,18.59,,79.0,106.0
2001-07-25,18.47,,71.69,104.89
2001-07-24,19.09,,72.39,104.51
2001-07-23,19.54,,67.8,105.85
2001-07-20,19.98,,74.89,105.7
2001-07-19,19.96,,77.11,104.0
2001-07-18,20.79,,75.89,104.28
2001-07-17,25.1,,78.61,108.53
2001-07-16,23.96,,74.45,107.82
2001-07-13,24.85,,80.96,108.53
2001-07-12,24.36,,82.67,107.25
2001-07-11,22.54,,78.55,103.85
2001-07-10,21.14,,78.7,101.96
2001-07-09,22.7,,78.06,104.72
2001-07-06,22.03,,80.7,106.5
2001-07-05,23.19,,83.26,112.1
2001-07-03,23.84,,89.77,112.98
2001-07-02,23.9,,88.63,114.35
2001-06-29,23.25,,92.75,113.5
2001-06-28,23.54,,91.92,115.1
2001-06-27,23.34,,90.85,113.52
2001-06-26,23.75,,93.75,113.04
2001-06-25,23.99,,91.12,112.65
2001-06-22,22.26,,91.3,112.87
2001-06-21,22.49,,91.71,112.6
2001-06-20,21.67,,90.01,113.09
2001-06-19,20.19,,86.3,114.84
2001-06-18,20.33,,91.29,114.27
2001-06-15,20.44,,95.05,113.6
2001-06-14,19.88,,93.59,115.75
2001-06-13,20.47,,93.79,116.54
2001-06-12,20.31,,97.05,117.25
2001-06-11,20.04,,93.92,117.36
2001-06-08,21.32,,96.75,116.1
2001-06-07,21.66,,99.33,117.25
2001-06-06,20.73,,94.02,117.5
2001-06-05,20.94,,93.62,116.97
2001-06-04,20.66,,88.95,113.64
2001-06-01,20.89,,90.35,112.89
2001-05-31,19.95,,85.61,111.8
2001-05-30,19.78,,86.3,112.65
2001-05-29,21.47,,87.94,115.27
2001-05-25,22.76,,91.7,117.8
2001-05-24,23.2,,93.47,119.6
2001-05-23,23.23,,92.11,117.4
2001-05-22,23.5,,92.9,118.01
2001-05-21,23.56,,90.2,119.04
2001-05-18,23.53,,86.3,117.44
2001-05-17,23.55,,87.0,115.07
2001-05-16,24.1,,85.49,115.8
2001-05-15,23.18,,81.64,113.58
2001-05-14,23.29,,78.81,112.56
2001-05-11,22.85,,78.14,111.81
2001-05-10,23.0,,80.19,115.2
2001-05-09,23.98,,82.98,116.98
2001-05-08,24.57,,87.06,117.7
2001-05-07,24.96,,93.85,115.9
2001-05-04,25.75,,89.82,115.86
2001-05-03,24.96,,88.6,113.7
2001-05-02,26.59,,88.99,115.4
2001-05-01,25.93,,91.08,118.51
2001-04-30,25.49,,83.3,115.14
2001-04-27,26.2,,79.0,116.2
2001-04-26,24.69,,73.75,113.74
2001-04-25,24.72,,80.06,114.85
2001-04-24,24.03,,76.54,112.67
2001-04-23,24.25,,82.37,112.0
2001-04-20,25.04,,86.96,114.83
2001-04-19,25.72,,83.9,114.47
2001-04-18,22.79,,77.26,106.5
2001-04-17,20.4,,71.9,99.7
2001-04-16,21.44,,68.54,96.75
2001-04-12,22.42,,70.25,96.2
2001-04-11,21.8,,69.21,97.43
2001-04-10,22.04,,65.27,99.05
2001-04-09,20.54,,59.64,96.0
2001-04-06,20.59,,62.69,97.95
2001-04-05,20.87,,62.94,98.21
2001-04-04,19.5,,57.63,92.0
2001-04-03,20.24,,64.25,90.39
2001-04-02,21.59,,62.19,94.66
2001-03-30,22.07,,64.92,96.18
2001-03-29,22.53,,69.13,95.04
2001-03-28,22.17,,68.11,94.41
2001-03-27,22.87,,68.06,99.5
2001-03-26,21.78,,70.63,95.4
2001-03-23,23.0,,67.0,93.51
2001-03-22,21.62,,67.63,89.1
2001-03-21,20.12,,61.44,89.08
2001-03-20,19.69,,57.19,88.3
2001-03-19,20.56,,63.06,92.6
2001-03-16,19.62,,59.63,90.1
2001-03-15,19.69,,59.88,95.56
2001-03-14,20.44,,57.06,94.96
2001-03-13,19.56,,54.0,98.39
2001-03-12,18.62,,48.25,95.49
2001-03-09,20.25,,50.06,99.29
2001-03-08,20.81,,53.88,106.47
2001-03-07,21.25,,52.13,107.55
2001-03-06,21.5,,48.25,106.0
2001-03-05,20.37,,44.0,104.91
2001-03-02,19.25,,43.58,102.3
2001-03-01,18.75,,48.22,106.05
2001-02-28,18.25,,44.69,99.9
2001-02-27,19.37,,49.94,102.59
2001-02-26,19.5,,53.13,105.3
2001-02-23,18.81,,54.34,104.0
2001-02-22,18.81,,58.38,108.9
2001-02-21,18.87,,56.0,107.51
2001-02-20,18.31,,53.56,111.5
2001-02-16,19.0,,59.5,115.0
2001-02-15,20.06,,56.44,116.78
2001-02-14,19.5,,47.69,115.1
2001-02-13,19.12,,44.44,113.75
2001-02-12,19.69,,43.13,114.9
2001-02-09,19.12,,44.31,112.0
2001-02-08,20.75,,44.63,114.1
2001-02-07,20.75,,44.88,116.91
2001-02-06,21.12,,47.06,114.19
2001-02-05,20.19,,46.81,112.22
2001-02-02,20.62,,46.88,110.27
2001-02-01,21.12,,51.89,114.05
2001-01-31,21.62,,51.63,112.0
2001-01-30,21.75,,52.19,116.61
2001-01-29,21.69,,51.06,114.98
2001-01-26,19.56,,50.81,114.19
2001-01-25,19.94,,49.25,110.75
2001-01-24,20.5,,54.75,110.44
2001-01-23,20.5,,54.98,109.06
2001-01-22,19.25,,50.0,108.56
2001-01-19,19.5,,52.06,111.25
2001-01-18,18.69,,53.48,108.31
2001-01-17,16.81,,44.88,96.69
2001-01-16,17.12,,43.31,92.75
2001-01-12,17.19,,47.0,93.81
2001-01-11,18.0,,48.0,93.69
2001-01-10,16.56,,44.31,93.44
2001-01-09,17.19,,41.44,92.56
2001-01-08,16.56,,40.63,93.56
2001-01-05,16.37,,37.09,94.0
2001-01-04,17.06,,43.63,93.19
2001-01-03,16.37,,39.13,94.62
2001-01-02,14.88,,29.94,84.81
2000-12-29,14.88,,32.77,85.0
2000-12-28,14.81,,36.06,85.25
2000-12-27,14.81,,35.88,84.69
2000-12-26,14.69,,33.63,84.81
2000-12-22,15.0,,35.06,89.0
2000-12-21,14.06,,27.88,81.56
2000-12-20,14.38,,31.88,86.0
2000-12-19,14.0,,35.75,90.12
2000-12-18,14.25,,38.67,90.5
2000-12-15,14.06,,37.44,87.81
2000-12-14,14.44,,41.56,92.44
2000-12-13,15.0,,44.63,91.25
2000-12-12,15.38,,48.38,93.87
2000-12-11,15.19,,49.75,95.0
2000-12-08,15.06,,49.75,97.0
2000-12-07,14.31,,40.5,93.12
2000-12-06,14.31,,41.25,96.75
2000-12-05,17.0,,48.13,103.37
2000-12-04,16.69,,45.19,98.37
2000-12-01,17.06,,44.5,95.62
2000-11-30,16.5,,40.5,93.5
2000-11-29,17.56,,48.25,99.81
2000-11-28,18.03,,51.42,97.87
2000-11-27,18.69,,55.56,98.44
2000-11-24,19.31,,57.5,99.94
2000-11-22,18.5,,54.38,98.5
2000-11-21,18.81,,57.38,98.5
2000-11-20,18.94,,58.5,103.25
2000-11-17,18.5,,63.38,101.94
2000-11-16,19.0,,64.63,98.25
2000-11-15,19.87,,68.95,99.37
2000-11-14,20.25,,69.88,99.5
2000-11-13,19.37,,59.06,97.44
2000-11-10,19.06,,58.81,93.0
2000-11-09,20.19,,62.19,99.44
2000-11-08,20.06,,69.44,100.0
2000-11-07,21.31,,71.56,102.31
2000-11-06,21.44,,76.75,100.31
2000-11-03,22.25,,71.25,100.12
2000-11-02,22.31,,66.88,101.94
2000-11-01,20.5,,62.13,98.56
2000-10-31,19.56,,62.14,98.5
2000-10-30,19.31,,56.94,93.31
2000-10-27,18.56,,61.25,93.69
2000-10-26,18.5,,62.69,92.75
2000-10-25,18.5,,60.13,87.56
2000-10-24,18.87,,65.88,91.44
2000-10-23,20.37,,68.06,92.87
2000-10-20,19.5,,69.63,94.75
2000-10-19,18.94,,63.69,96.44
2000-10-18,20.12,,58.06,95.44
2000-10-17,20.12,,59.0,113.0
2000-10-16,21.5,,63.63,111.12
2000-10-13,22.06,,65.13,109.06
2000-10-12,20.0,,62.63,103.12
2000-10-11,19.62,,65.19,112.0
2000-10-10,20.87,,64.63,114.87
2000-10-09,21.75,,69.94,117.94
2000-10-06,22.19,,68.44,116.0
2000-10-05,22.06,,73.0,113.19
2000-10-04,23.62,,74.75,114.37
2000-10-03,22.31,,75.63,110.56
2000-10-02,24.25,,79.94,117.81
2000-09-29,25.75,,81.88,112.62
2000-09-28,53.5,,84.25,115.25
2000-09-27,48.94,,81.75,118.0
2000-09-26,51.44,,77.5,119.12
2000-09-25,53.5,,75.69,123.0
2000-09-22,52.19,,70.63,123.87
2000-09-21,56.69,,69.42,121.5
2000-09-20,61.05,,66.56,124.75
2000-09-19,59.94,,68.81,124.94
2000-09-18,60.66,,66.75,123.25
2000-09-15,55.23,,70.89,125.0
2000-09-14,56.86,,69.38,126.87
2000-09-13,58.0,,70.03,127.69
2000-09-12,57.75,,70.06,125.0
2000-09-11,58.44,,70.5,124.5
2000-09-08,58.88,,73.5,129.5
2000-09-07,62.0,,78.13,133.38
2000-09-06,58.44,,74.13,131.44
2000-09-05,62.44,,79.63,131.19
2000-09-01,63.44,,79.5,133.63
2000-08-31,60.94,,79.38,132.02
2000-08-30,59.5,,78.5,130.31
2000-08-29,59.19,,77.81,132.88
2000-08-28,58.06,,78.0,131.5
2000-08-25,56.81,,75.0,129.0
